% Model,515Project.mph
% Version,COMSOL 6.2.0.339
% Date,"Apr 29 2024, 02:32"
% Dimension,3
% Nodes,6068
% Expressions,1
% Description,Volume
% x,y,z,Electric potential
-0.0061343180155643395,0.02379983037157051,0,0.008437746267975357
-0.008216711894713236,0.025931692349366802,0,0.00732699617655002
-0.009990401110593444,0.023531829245766092,0,0.007990984223402513
0.04100531519416663,0.0156865154965678,0,0.0018294855936584389
0.04505564950705903,0.013248733016014327,0,0.0010275301540916169
0.04462053168765153,0.017237710628469786,0,0.0010460374374668417
0.020776350119527276,0.0333718389179974,0,0.0033291710400039395
0.026373810101402877,0.03285252743289692,0,0.002746606838836218
0.024913005430889906,0.03711325162220447,0,0.0021848771674575196
0.05783656472326236,0.015086159946343207,0.01,-0.0010011182985423018
0.053663510503291295,0.017672319892686368,0.01,-9.028390149296212E-4
0.05783656472326236,0.020086159946343208,0.010000000000000002,-9.36396547875527E-4
0.07043582148216963,-0.047301545750243756,0.010000000000000002,0
0.07500000000000001,-0.04999999999999999,0.010000000000000002,0
0.07043582148216962,-0.052301545750243754,0.01,0
0.033588164444662394,0.0036094561608415988,0.009999999999999998,0.0038760918802599907
0.029747746390203077,0.003638749709001054,0.01,0.004946542592976377
0.032909132923709505,0.007189729378427543,0.01,0.003999980737434165
0.03252787293112324,-0.07065811156847127,0.01,0
0.03002787293112324,-0.06632798454954905,0.01,0
0.03505574586224643,-0.06631622313694252,0.010000000000000002,0
-3.8371728891230857E-4,0.05789623245771551,0,-0.001369964308788667
-0.005383717288912311,0.05789623245771551,0,-0.0013694690504718057
-0.003267434577824602,0.05378284597219761,0,-0.001339218126129335
-0.029293422283479906,-0.0027012937221885308,0.01,0.005244757068629346
-0.025454881506329862,-0.003055589608718244,0.010000000000000002,0.006416556790222384
-0.028344316454312932,-0.00583845824785244,0.010000000000000002,0.005280016789400854
0.059047699063480764,-0.014404882408365413,0.01,-0.001095896244152307
0.058678408141592656,-0.009811955518227389,0.010000000000000002,-0.0011480695066445465
0.06237890986512153,-0.012092926890137991,0.010000000000000002,0
0.04159312112381469,-0.05566382313025546,0,-1.406961919897003E-5
0.04415576679465745,-0.05984392228908421,0,-3.810074254919158E-5
0.04634281041262364,-0.05615083199761559,0,-1.0434072349632322E-4
0.019176658184179785,0.025615124662436338,0,0.0052683361992886535
0.015954335833119712,0.02316655093563335,0,0.0065437519168441175
0.02047563710949314,0.022401816812579307,0,0.005682263490038468
0.008624513785612109,-0.01288641964601718,0.009999999999999998,0.008911902250193782
0.007256644624163007,-0.012580617354417682,0.009999999999999998,0.009297452481531179
0.008522902987285443,-0.011450212935058025,0.009999999999999998,0.00947711682357992
0.00750000000000004,-0.0706698729810778,0.01,0
0.012500000000000042,-0.0706698729810778,0.01,0
0.010000000000000038,-0.075,0.009999999999999998,0
-0.037615722737131534,0.04521777908547164,0,4.160782235706163E-4
-0.04279532819502325,0.04560603976804752,0,2.2120646830467157E-4
-0.04006095819855579,0.0412067441534906,0,6.104259285046235E-4
-0.05964628494322511,0.009704983818587391,0,-0.001462519322713113
-0.05913179678532085,0.004868863275847027,0,-0.0014850186640537012
-0.055461751784702945,0.0073759557551406375,0,-0.0015935571009442243
0.015090739967357738,-0.009643558350365702,0,0.008270275002907394
0.01640049207815774,-0.008163234410098138,0,0.008216006400593358
0.014429055029225375,-0.008376043599122508,0,0.008813644895139928
0.021747435164139475,-0.05401345203579473,0,-7.253855396418653E-4
0.016614260315665513,-0.05350457905782987,0,-7.326959930182658E-4
0.019557130157832787,-0.057757099000531636,0,-7.746026447306016E-4
-0.009655043881246229,-0.034449519222405176,0,0.002988209965783786
-0.012009375230799254,-0.0386328585374578,0,0.002065052123794911
-0.007488018634717125,-0.038592417333047274,0,0.002190884978167051
0.002522799433999843,0.015165116610371022,0.01,0.013841062487572222
0.004070405224050162,0.014657612963053146,0.009999999999999998,0.013741323133122076
0.002917934266833018,0.013914303805427963,0.009999999999999998,0.0147276591380159
0.013363930396357334,-0.013210705398066305,0,0.007751288302699387
0.012632365218638536,-0.015421945414764127,0,0.007276800388859923
0.014289294550052511,-0.015333553135004539,0,0.006971948563598434
-0.010238113669596753,0.05777095216508263,0,-0.001255510033356781
-0.015238113669596758,0.05777095216508263,0,-0.0011581771360870698
-0.012976227339193487,0.05353228538693185,0,-0.0012014452963237591
-0.008121830958509045,0.05365756567956473,0,-0.0012662948244532605
0.052015986538311125,-0.014435866554682231,0.01,-3.5796964454564746E-4
0.0513458862476982,-0.009587600323103225,0.009999999999999998,-2.619229510726501E-4
0.05534719733995189,-0.01212391103645481,0.01,-0.0012673927214930957
-0.0523312192248403,0.05648270019641692,0.01,3.2066226425028345E-5
-0.04659556949994624,0.056539139806728825,0.01,-2.365892419316816E-5
-0.049779888897453335,0.052492968332808865,0.009999999999999998,1.6814604463720358E-5
-0.009406703557894134,0.010610057596076687,0.009999999999999998,0.014343721441080029
-0.008046405540101496,0.01142578124395843,0.009999999999999998,0.014837076402855209
-0.008230063292701898,0.010159130764288034,0.009999999999999998,0.015469431647972792
0.07500000000000001,-0.06999999999999999,0.009999999999999998,0
0.07141961852510739,-0.071790593203934,0.009999999999999998,0
0.07141961852510739,-0.066790593203934,0.009999999999999998,0
-0.015079347432544934,0.001058811679834932,0,0.011354014566925115
-0.017190366454672385,0.0022495843107685617,0,0.010313176123845566
-0.0173645742790739,6.806415835901518E-4,0,0.010082301140917642
0.01103750929221155,-0.006866156237738335,0.010000000000000002,0.010467642167293343
0.009708203932499368,-0.007053423027509679,0.009999999999999998,0.01089435233810831
0.01039337288794891,-0.005997970010835165,0.009999999999999998,0.01103878243711751
0.021075348638914772,0.009755101726159666,0.01,0.0076088623487790144
0.01913199222695452,0.012417193517498926,0.01,0.008018180960040975
0.021341583990870373,0.012572500057424975,0.009999999999999998,0.007181998577759005
0.0016247019864652544,0.016086532941465764,0,0.013318810200770033
3.193484209677432E-5,0.016069904166338862,0,0.013542389083813127
8.590677197034752E-4,0.014937241109885792,0,0.014388452414494992
-0.006027472931470211,0.023902934837128634,0.01,0.00844202909017838
-0.00288526472520412,0.025470246097833278,0.009999999999999998,0.007962207377237698
-0.004093092244333885,0.022544376588754984,0.01,0.009279767753456175
-0.009316385177726719,0.03346019615621885,0,0.004587639613987921
-0.012723425116545502,0.036730651481183776,0,0.003389013770876296
-0.014101630022553312,0.032832399014855546,0,0.004332481296564536
0.002500000000000039,-0.0620096189432334,0.01,0
3.5377950569071E-17,-0.0663397459621556,0.01,0
-0.002499999999999965,-0.0620096189432334,0.010000000000000002,0
0.0012356889266076506,-0.016491092702302874,0.01,0.008367950130294411
0.002421688921120566,-0.018608422684624544,0.01,0.007520583161807354
1.8908282713924493E-4,-0.017707438035924384,0.010000000000000002,0.00792614919880936
-0.012088708520530421,0.004810900664926593,0,0.013650870404274346
-0.011412678195541842,0.00370820393249937,0,0.014165477446265172
-0.010961530975629736,0.004882896979165062,0,0.014569869523692018
0.05910282525174217,-0.033204729828409746,0.009999999999999998,-5.774520792882114E-4
0.054940737336403575,-0.03074237540072983,0.009999999999999998,-6.068070836802841E-4
0.05905368476568117,-0.028408628633184538,0.01,-2.838335389120936E-4
-0.050684626067689496,-0.010203908997612934,0,-1.407197713431607E-4
-0.050723678267983005,-0.004996550924329707,0,-1.6095931298595206E-4
-0.05484993383581042,-0.007619315732029008,0,-0.001327360322726712
0.05480144997381665,-0.04402698872621927,0.009999999999999998,-1.3638131723173454E-4
0.051548442737470536,-0.04008816446396326,0.01,-7.97803796309371E-5
0.05545393288067395,-0.03861447106133872,0.01,-4.334020953014997E-4
0.0287116195558072,0.011932809956371724,0,0.004962134035191493
0.026055150903740353,0.011461780073083546,0,0.0057702936167621215
0.027896581965147254,0.008890973533244563,0,0.005374955870458606
-0.024452503107054546,0.004749210353959739,0,0.007127421039596334
-0.0217708947632285,0.006632683381861845,0,0.008139247661546844
-0.024457540414803636,0.007318929985751161,0,0.00703154452182093
-0.024236930690217037,0.034181598807956494,0.009999999999999998,0.0029005203959636804
-0.02471832113086649,0.03012763810243551,0.01,0.0036026787339605926
-0.02894411447994554,0.03271088333035482,0.01,0.002581574478640566
0.023937740170446174,-0.05026980507105783,0,-3.419749969987249E-5
0.021384185047580016,-0.04588338183825383,0,5.77223956748148E-4
0.018804565321972208,-0.04976093209309297,0,3.516721515795023E-5
-0.0032924718814425487,0.018504979980687473,0.010000000000000002,0.011651896621787344
-0.003978938050892431,0.016954979629839308,0.010000000000000002,0.012603084428844934
-0.004826542387133205,0.017843839925027364,0.01,0.011841862004390745
-0.02188628616642002,-0.00814935056843418,0,0.006921966620375945
-0.023684354946249722,-0.006051021205956268,0,0.006674659999697474
-0.024068183540971042,-0.008301797951159703,0,0.006250023356948034
0.07500000000000001,-0.06499999999999999,0.009999999999999998,0
-0.03641245630536463,0.0047755345669645,0.010000000000000002,0.003346707391437387
-0.04071612303174809,0.006915618685111295,0.010000000000000002,0.002215057868774064
-0.03660798545374043,0.009728235087843257,0.01,0.0032023991326604853
0.01143303455674628,0.02393128505868739,0,0.007290462348386695
0.010134055631432923,0.027144592908544422,0,0.006403009812703087
0.008729403975287995,0.02481190464533098,0,0.007435858845745886
-0.0725,0.07500000000000001,0.0016666666666666666,0
-0.075,0.07500000000000001,0.003333333333333333,0
-0.075,0.07500000000000001,0,0
0.03066276842302128,0.007281538990815051,0,0.004626908417230492
0.027081544374487305,0.0058491371101174,0,0.0057286228382077775
0.008916137314599733,-0.00803121034626984,0,0.010767223417153029
0.008031210346269836,-0.008916137314599738,0,0.010658867387240367
-0.028462724039296092,0.03676484403587581,0.01,0.0020115498790553724
-0.0331699078290246,0.035294128558274136,0.010000000000000002,0.0017367050906244394
-0.024117460278683306,-6.165874887895341E-4,0.01,0.0070641352167202225
-0.023168354449516336,-0.003753752014453443,0.01,0.007134684541545987
-0.017331507346984288,0.013428707726632308,0.01,0.009149595843364075
-0.01926929787715951,0.012312426780561533,0.01,0.00855334940397081
-0.018820661083628024,0.015183111229356559,0.010000000000000002,0.008165375932037687
-0.035000000000000024,0.07500000000000001,0,0
-0.030000000000000034,0.07500000000000001,0,0
-0.030000000000000034,0.07500000000000001,0.003333333333333334,0
-0.016206674768131174,-0.0150241663146878,0,0.006939770571765938
-0.01407398916154094,-0.01628702113397394,0,0.007025963940844774
-0.014555001682902007,-0.014176470634996385,0,0.007535902115853878
0.03388231037137771,0.014993604550389329,0.01,0.0034136085829813935
0.03703653040125243,0.017133819448114377,0.01,0.0025976273361855724
0.036893040689710624,0.012147127639191232,0.010000000000000002,0.002854076523249531
0.019681681237890106,-0.0064701012808062045,0,0.007474063475191506
0.02205959750226468,-0.005945177537986346,0,0.006784156545222589
0.019836070692410595,-0.0043135162488416616,0,0.0077500520047321135
0.06000000000000004,-0.075,0.003333333333333333,0
0.055000000000000035,-0.075,0,0
0.055000000000000035,-0.075,0.003333333333333333,0
-0.008556911110788929,-0.03606178320779439,0.01,0.0026824124853909175
-0.01045594569322935,-0.04033849543995061,0.009999999999999998,0.0017871494651267028
-0.01274553216255838,-0.036692955074464184,0.01,0.0024103180700547388
-0.021400665074577822,-0.0535630950286669,0.01,-3.550266049800168E-4
-0.01930309811280925,-0.0577007123054174,0.01,-7.72868814482791E-4
-0.023925206701927347,-0.05796749122924407,0.009999999999999998,-3.895876763341199E-6
0.026193412790542887,0.05519597070405441,0.01,-2.9356632421816126E-5
0.021498595397565837,0.055874148675514976,0.01,-7.476464136085054E-5
0.024057879290384006,0.05948177490348476,0.010000000000000002,1.4678316210908063E-5
0.013433810635943766,-0.00973195063012529,0,0.00874531713312247
0.014095495574076128,-0.010999465381368484,0,0.008191535680809102
-0.027652421688975123,0.025493302361134243,0,0.0038864139493307187
-0.030157674172041883,0.0264334715436865,0,0.003285229026209491
-0.0298936578771955,0.022916052434380017,0,0.0038042560473193327
-0.00655022064120298,0.01551060379491898,0,0.012905321780411726
-0.006912524285656645,0.013631853047291717,0,0.014051388940790053
-0.005383838380115591,0.01405589655140514,0,0.014405132660511499
-0.01750000000000003,0.06200961894323341,0,-1.1259283283988573E-19
-0.022500000000000034,0.06200961894323342,0,0
-0.020238113669596762,0.05777095216508263,0,-0.0010608442388173583
-0.019456851420866044,-0.012702087245498928,0.01,0.006731144708267175
-0.019082083336602034,-0.0104834643267091,0.009999999999999998,0.007316226251789801
-0.017936474734952027,-0.011901724042641317,0.01,0.007305053725834152
-0.004999999999999971,-0.075,0.003333333333333333,0
3.197442310920451E-17,-0.075,0.003333333333333333,0
-0.004999999999999971,-0.075,0,0
-0.044864281288064176,0.00901069787999258,0.01,0.0011773753731502289
-0.044824260609755744,0.004103002282379333,0.01,0.0012311143730993142
-0.04897241886607183,0.006198081477260618,0.009999999999999998,2.4034556115652047E-4
-0.020333976435941325,-0.016919219326780227,0,0.005642562292905502
-0.020264941663256167,-0.019129600652112576,0,0.005208393923480493
-0.01820129082935109,-0.018182074146066363,0,0.005782932568448667
-0.0663397459621556,-0.015000000000000024,0.01,0
-0.0706698729810778,-0.012500000000000018,0.01,0
-0.0663397459621556,-0.010000000000000016,0.010000000000000002,0
0.02515193174960903,0.02271724839403924,0.009999999999999998,0.0045933892376057465
0.023869217612828505,0.026225939309127675,0.01,0.00425331965271858
0.02830615177948375,0.02485746329176429,0.01,0.003639709644475696
-0.029365625287502733,0.015881214215767055,0,0.004753832071197035
-0.03327319854407476,0.01808002278452469,0,0.0035668661005487635
-0.032937872787347354,0.01302125100566303,0,0.004018964561338634
0.013442510901537537,0.0043299887774575435,0,0.011619560441699579
0.012952981578498415,0.005810210933880551,0,0.01188692894912992
0.01218282988702013,0.004759207433189959,0,0.012424686333205476
-0.0676325286479194,-0.04969602828637611,0.009999999999999998,0
-0.0713162643239597,-0.04734801414318806,0.009999999999999998,0
-0.06719294170928695,-0.04471079250907489,0.01,0
0.023018705050875023,0.007093009934820404,0.01,0.007073538836206931
0.021228192222393066,0.004931785337824224,0.01,0.007824269449101478
0.02080911328695917,0.006937703394894357,0.010000000000000002,0.007928531037049887
0.007050078627657925,-0.034882759313846094,0,0.002945271815390726
0.0048462504436978015,-0.03965034752557216,0,0.00200560875479672
0.009257182576271367,-0.039672525914273435,0,0.0019169996302221266
-0.004776310716885127,0.012152403146125135,0,0.016344824231887423
-0.004882896979165061,0.010961530975629737,0,0.017451746054494163
-0.0037082039324993683,0.011412678195541844,0,0.017680750829331706
0.019618885230764726,0.0045525521666955875,0,0.0084849815266059
0.021931116821776637,0.00650237993170558,0,0.00750757493688391
0.019355903045421303,0.00682900134249967,0,0.008526388904822683
-0.003247624811344074,0.012576446650238557,0,0.016545810442619362
-0.04914689982733321,0.06052887167033689,0.010000000000000002,1.182946209658408E-5
-0.06078849218802038,-0.05979656466478765,0,0
-0.05690582169178838,-0.06281458469377321,0,0
-0.056397038005494185,-0.05855790119004439,0,0
-0.016105401948420105,0.009617331540129118,0,0.010508582425023803
-0.017658273953494796,0.01051010409922744,0,0.00957978325632154
-0.018164231007161503,0.008963480997342031,0,0.009576033676838545
0.01359799743375045,0.009469132916919034,0,0.011023275866185704
0.011995364779111395,0.00954273383777706,0,0.011910102875308035
0.01285924902454405,0.0082019741361741,0,0.011668929773018782
-0.018589723101063733,5.805971140807379E-5,0.01,0.00941713466271861
-0.01669227668758388,5.374518253648331E-4,0.01,0.010406205640931544
-0.01668593420790424,-0.0010081328025878273,0.010000000000000002,0.01017890000933462
0.04541523097598714,0.00750928260311747,0.01,9.918868818057432E-4
0.04099651941321929,0.009859783833188569,0.01,0.0019746470848261565
0.045243487848269766,0.012559131836109051,0.010000000000000002,9.993709054389795E-4
-0.0706698729810778,-0.017500000000000026,0.010000000000000002,0
-0.075,-0.020000000000000025,0.010000000000000002,0
-0.075,-0.015000000000000022,0.01,0
0.016917422517351677,-0.018581074852171878,0.009999999999999998,0.00569275342861588
0.01434939837898897,-0.01672365210285376,0.01,0.006596726633492151
0.01669288296959613,-0.015225148903132181,0.01,0.006492263503509596
0.029923192960891836,-0.006749701553185371,0,0.0044779795700693285
0.029159280847360615,-0.00315878883605182,0,0.004914501723904664
0.026815430031013835,-0.0048953300523466295,0,0.005458110493372726
0.01394901098995317,0.02865480220919908,0.009999999999999998,0.005371191561749307
0.014012232886842352,0.03145413025408958,0.01,0.00458689381969645
0.017297894462171073,0.029711399939102275,0.01,0.004598733776342011
0.020000000000000046,-0.075,0,0
0.025000000000000053,-0.075,0.003333333333333333,0
0.025000000000000053,-0.075,0,0
-0.006959490532940989,0.012323970009027602,0,0.014946096770988552
-0.007006456780225334,0.011016086970763487,0,0.015837058076321207
-0.005921193756053026,0.01164275049232867,0,0.016135851762109497
-0.05482692241734879,0.02619514706398672,0,-1.9361706567233944E-5
-0.05901636495387555,0.02853028894685404,0,-3.5968856285965314E-4
-0.05904718061834131,0.023729003312604937,0,9.680853283616972E-6
0.008458895407715859,0.030650267253292493,0,0.005426222155374219
0.006783735183998793,0.03415594159804057,0,0.004439997426658023
0.004912694962353207,0.030424634484102903,0,0.00581090005320969
0.041235125794875115,-0.028769232112210982,0,9.720847700056332E-4
0.0369241234905562,-0.031473625888597326,0,0.0012663543098635195
0.04158484964522262,-0.033810491056404865,0,7.100568053183668E-4
0.035000000000000045,-0.075,0.006666666666666666,0
0.040000000000000036,-0.075,0.009999999999999998,0
0.040000000000000036,-0.075,0.006666666666666666,0
-0.010291630526224031,0.009725130627746792,0.009999999999999998,0.01409098656906469
-0.01119378511265615,0.00837999735997143,0.009999999999999998,0.013837413115069863
-0.011485498409518489,0.009715851160089977,0.01,0.013240471738006987
-0.032611858260483205,0.062116178740746264,0,-6.2814410427828E-20
-0.03511185826048321,0.06644630575966846,0,0
-0.03766778739072479,0.062169458639502684,0,0
-0.0040541386185302284,-0.02894823699028584,0.010000000000000002,0.0044336832184774765
0.0012558293506112078,-0.028280884751385477,0.010000000000000002,0.004630790502621389
-9.955568955181422E-4,-0.031837657860139756,0.01,0.003745568687265533
0.02266489953672507,0.008746565060750474,0,0.007100725751398028
0.0233986822516735,0.010990750189795367,0,0.006654445131061137
0.020823468475318168,0.011317371600589456,0,0.007539153672198648
-0.009717141841875953,0.013426437473127266,0,0.012762160483892828
-0.010973868414925583,0.012474311360301733,0,0.012508517533735731
-0.009425977431755904,0.011727600821640653,0,0.013787777556890542
0.003176197194311214,0.022504261691314566,0.009999999999999998,0.009255384605723622
0.004384024713440979,0.02543013120039286,0.009999999999999998,0.007770491766923812
0.005368897739553897,0.022255393781543155,0.009999999999999998,0.009052538668979471
-0.01039592647047612,-0.01346152482722041,0.01,0.00865170495734806
-0.0083395342134016,-0.012632179552311738,0.010000000000000002,0.009366306593148032
-0.009130602572560029,-0.014476651005765454,0.010000000000000002,0.008501986990616904
0.011236382110812921,0.008227382588575846,0.009999999999999998,0.012671024589853733
0.010856963217920727,0.0069908789270624015,0.009999999999999998,0.013162357492378702
0.010087622825391562,0.008289926689023126,0.009999999999999998,0.013450913262243243
0.07500000000000001,0.01000000000000004,0.010000000000000002,0
0.07066987298107781,0.012500000000000044,0.010000000000000002,0
0.07500000000000001,0.015000000000000043,0.01,0
-0.009999999999999974,-0.075,0,0
0.015020859727771308,-0.013122313118306719,0,0.007382384708063839
0.01837468989250484,-0.012270404925510516,0,0.006759057142610944
0.015752424905490104,-0.010911073101608895,0,0.007758580316799499
0.015200630088389505,0.009395531996061007,0,0.010199536929943116
0.014461881679183105,0.008128373215316075,0,0.010765029227355977
-0.04286035958566414,-0.024594768651969048,0,9.934095526684707E-4
-0.046766565801011344,-0.022431803692324385,0,4.844935895088499E-4
-0.0467937639499739,-0.02728937535410794,0,3.974795262420089E-4
-0.046464748428492866,-0.007236579593594926,0,7.623025221936198E-4
-0.046503800628786375,-0.0020292215203116973,0,8.120291217178008E-4
-0.0706698729810778,-0.02750000000000003,0.01,0
-0.06654655036640506,-0.029862778365886848,0.01,0
-0.07087667738532726,-0.03236277836588685,0.009999999999999998,0
0.013590700829162326,0.012707011451240225,0.010000000000000002,0.010266628683977702
0.016054755869449863,0.012543616988481252,0.010000000000000002,0.009224625754431042
0.01438302001471973,0.01119812955833976,0.01,0.010257564722749116
-0.02535561704154642,0.051572188040451473,0.009999999999999998,-2.711266863800351E-4
-0.030034386548859492,0.05138468416226857,0.01,-1.9373096435771394E-4
-0.027348912521097706,0.05545868535068618,0.01,-0.001146687469240355
-0.022670143013784637,0.0556461892288691,0.01,-0.0013434587917905674
-0.05337151312953693,0.01317564844832474,0.010000000000000002,-0.001051509530393283
-0.05333996886412058,0.018162012833691597,0.010000000000000002,-8.926360808329289E-4
-0.04905246022268869,0.016013472672487115,0.01,1.97391393726578E-4
0.03740634462929413,-0.07101666790439756,0,0
0.035000000000000045,-0.075,0,0
0.04000000000000004,-0.075,0,0
-0.06999999999999999,-0.075,0.009999999999999998,0
-0.06499999999999999,-0.075,0.009999999999999998,0
-0.06749999999999998,-0.075,0.008333333333333333,0
0.0016345565760479712,0.013969246590008462,0,0.015078740642522678
0.0020636180940718134,0.012853703133238503,0,0.01599967641627163
0.0028706245535477593,0.013773472655189072,0,0.014859684109597477
-0.006525014776423738,0.04167735488017926,0.01,0.0022665844423310185
-0.0010955743027625644,0.043091685776851116,0.01,0.001948824382945696
-0.00406589050816024,0.038311297887624954,0.009999999999999998,0.0032896165400528136
-0.075,0.034999999999999996,0.003333333333333333,0
-0.075,0.03,0.003333333333333333,0
-0.075,0.035,0,0
0.07500000000000001,0.015000000000000045,0.006666666666666668,0
-0.022270114761141345,-0.010400127313637614,0,0.006428684085360858
-0.02486627244719447,-0.011501485535181842,0,0.005567907214378059
-0.007499999999999971,-0.0706698729810778,0.01,0
-0.0024999999999999684,-0.0706698729810778,0.01,0
-0.004999999999999971,-0.075,0.009999999999999998,0
0.014127814159396047,0.001613698643534747,6.519309989904291E-20,0.011077945277303651
0.01519172123909407,0.0024205479653021202,0,0.01055829545618716
0.013932040224576663,0.0028497666210345373,3.2596549949521456E-19,0.01128167093316453
-0.04611404817962897,-0.015653767399828065,0.009999999999999998,7.202577303373961E-4
-0.04985745865226796,-0.013313649859973947,0.01,2.7617681557331175E-5
-0.045245438437716314,-0.010585722064913636,0.01,9.851311563903653E-4
-0.058221603917954265,-0.02013708902363208,0,-9.350401615790222E-4
-0.06238691168607518,-0.017552495758048153,0,0
-0.0620096189432334,-0.022500000000000034,0,0
-0.009818201859067892,0.02026792705900362,0,0.009439543980294018
-0.011900595738216786,0.02239978903679991,0,0.008063803801183926
-0.02027883271779496,-0.030471783560755486,0,0.0030821308810990303
-0.022633164067347986,-0.03465512287580812,0,0.0022101786249284147
-0.018697757073410485,-0.034530401631226226,0,0.002491986527223443
-0.049821970913176944,-0.01845288957691143,0.010000000000000002,3.0378742644653702E-5
-0.04607856044053795,-0.02079300711676555,0.01,6.213275104597865E-4
-0.029599323547990882,-0.06684952740548489,0,0
-0.02472048065731454,-0.06686665349488544,0,0
-0.026959563876648163,-0.0627828541529276,0,0
0.04589585194954152,-0.031106097280018515,0,4.049610252025086E-4
-0.054999999999999986,-0.075,0.003333333333333333,0
-0.06,-0.075,0.003333333333333334,0
-0.054999999999999986,-0.075,0.006666666666666667,0
0.023619219866534306,-0.014989068573313755,0,0.005047894846946067
0.02468462325469415,-0.011624489066324713,0,0.0052938242938412
0.022306706990319572,-0.01214941280914457,0,0.005797755607696649
0.03467802652045375,-0.0012314650882742023,0.009999999999999998,0.003509970434709171
0.03576788859624512,-0.006072386337390004,0.009999999999999998,0.003083956850622052
0.03151663998694733,-0.004782444757700691,0.009999999999999998,0.004200547387853675
-0.011186994829634549,-0.015305996280674125,0.01,0.007858873667401236
-0.0620096189432334,-0.017500000000000026,0.01,-9.82832571396576E-20
-0.0663397459621556,-0.020000000000000028,0.009999999999999998,0
-0.002990906811740167,-0.019394918011030857,0,0.007282610738703115
-0.0035607867322053435,-0.02191305956052298,0,0.0064309656377819
-0.0016355985532195804,-0.02179769993655528,0,0.006504346539622021
-0.020472045981311648,-0.012498456676115528,0,0.0065168253827134525
-0.020403011208626486,-0.014708838001447875,0,0.006078706112649822
-0.018339360374721413,-0.013761311495401664,0,0.006770057719055497
-0.02755592913024162,0.062062898841989844,0,-8.368193496403082E-20
-0.030055929130241618,0.06639302586091203,0,0
-0.016416098049038014,-0.011101360839783705,0.010000000000000002,0.007921314443344872
-0.01434494327098569,-0.012245778943144995,0.010000000000000002,0.008150282221385275
