% Model,BME515Project.mph
% Version,COMSOL 6.2.0.339
% Date,"Mar 27 2024, 15:46"
% Dimension,2
% Nodes,15858
% Expressions,1
% Description,Surface
% x,y,Electric potential
-0.009561230434966107,-0.006917611827989458,0.002721221561530329
-0.009791659124731386,-0.006937103976809387,0
-0.009651799016049224,-0.007130412032540002,0
-0.009696941272686293,-0.006726164131982618,0.0027258958157317676
-0.009927649429954818,-0.006741051609053131,0
-0.009421800312146933,-0.007106338363617629,0.0027162365340646674
-0.009508123613242929,-0.007320900583623044,0
-0.00927868528451724,-0.0072922539400233155,0.002711265269388262
-0.009360689231093636,-0.007508494996927657,0
-0.009131904860001407,-0.007475263322064146,0.0027068674228383975
-0.009209553872769576,-0.0076931214383080485,0
-0.00898151416155751,-0.007655287749636402,0.0027031050573306206
-0.009054777180820204,-0.007874706991736119,0
-0.009828845572674992,-0.006532077324848001,0.0027306361483448913
-0.01005971546296449,-0.006542333284401913,0
-0.009956838459126493,-0.006335411340823958,0.0027362564574343897
-0.010187804127235212,-0.006341028864868006,0
-0.01008082613162427,-0.006136221744533249,0.0027435309329821972
-0.010311864293865288,-0.006137218815139814,0
-0.010200777119612545,-0.005934596175426761,0.0027523053778262777
-0.010431846806035403,-0.005930984084906061,0
-0.010316661874419998,-0.005730625615937059,0.0027624154995089987
-0.010547704475847481,-0.005722405987885425,0
-0.010428471200127241,-0.005524378693891095,0.002773634075635923
-0.010659392073274952,-0.00551156607764101,0
-0.011011695964258052,-0.004243929356157657,0.0028690988086518513
-0.011239605653061847,-0.004203720347937073,0
-0.01115380522685883,-0.004426356171988043,0
-0.010925140478824412,-0.0044620222554996565,0.002848393405648461
-0.011063594187918255,-0.004647244736944829,0
-0.010536191600690316,-0.005315933392559493,0.0027857400363559847
-0.010766866306938506,-0.005298546020231622,0
-0.010834275248059388,-0.00467834648956198,0.0028300794389101423
-0.010969008313907114,-0.00486629803952004,0
-0.010739135510958878,-0.004892830052411444,0.0028137351263648833
-0.010870085600536804,-0.005083427882541704,0
-0.010639764277186702,-0.005105387497774841,0.0027989961602286006
-0.008827586468756546,-0.007832288791337978,0.0026995199284256294
-0.008896420398977986,-0.008053179749927872,0
-0.008670193607445973,-0.008006219479933883,0.002695762751626798
-0.008734546327849693,-0.008228468900509224,0
-0.008509374366754552,-0.008177018679176608,0.0026919646429754344
-0.008569219274707574,-0.008400504807568423,0
-0.008345145130865666,-0.008344615531662106,0.0026885718364600586
-0.00840050480756843,-0.008569219274707567,0
