% Model,BME515Project.mph
% Version,COMSOL 6.2.0.339
% Date,"Mar 27 2024, 02:29"
% Dimension,2
% Nodes,17012
% Expressions,1
% Description,Surface
% x,y,Electric field norm
-0.009561230434966107,-0.006917611827989458,0.008287991070471994
-0.009791659124731386,-0.006937103976809387,0.008171276970278125
-0.009651799016049224,-0.007130412032540002,0.008132526844264637
-0.009696941272686293,-0.006726164131982618,0.008328732031724465
-0.009927649429954818,-0.006741051609053131,0.008212975421548387
-0.009421800312146933,-0.007106338363617629,0.008250068349648169
-0.009508123613242929,-0.007320900583623044,0.00809646902814869
-0.00927868528451724,-0.0072922539400233155,0.008214738767882214
-0.009360689231093636,-0.007508494996927657,0.008062876131634159
-0.009131904860001407,-0.007475263322064146,0.008181814306324166
-0.009209553872769576,-0.0076931214383080485,0.008031545536356008
-0.00898151416155751,-0.007655287749636402,0.008151106158691584
-0.009054777180820204,-0.007874706991736119,0.008002296307723445
-0.009828845572674992,-0.006532077324848001,0.008372577341460097
-0.01005971546296449,-0.006542333284401913,0.008257911000113262
-0.009956838459126493,-0.006335411340823958,0.008419871789684055
-0.010187804127235212,-0.006341028864868006,0.00830641110296572
-0.01008082613162427,-0.006136221744533249,0.008471002167530321
-0.010311864293865288,-0.006137218815139814,0.008358848664065562
-0.010200777119612545,-0.005934596175426761,0.008526358949621376
-0.010431846806035403,-0.005930984084906061,0.008415650049541678
-0.010316661874419998,-0.005730625615937059,0.008586388918772213
-0.010547704475847481,-0.005722405987885425,0.00847730494472259
-0.010428471200127241,-0.005524378693891095,0.008651611739458507
-0.010659392073274952,-0.00551156607764101,0.008544378372287274
-0.011011695964258052,-0.004243929356157657,0.00919433642708544
-0.011239605653061847,-0.004203720347937073,0.009106402549116321
-0.01115380522685883,-0.004426356171988043,0.008988295193180377
-0.010925140478824412,-0.0044620222554996565,0.009080826975152194
-0.011063594187918255,-0.004647244736944829,0.008881739862852038
-0.010536191600690316,-0.005315933392559493,0.008722627664714358
-0.010766866306938506,-0.005298546020231622,0.008617525696906625
-0.010834275248059388,-0.00467834648956198,0.00897818110895039
-0.010969008313907114,-0.00486629803952004,0.008785230655681509
-0.010739135510958878,-0.004892830052411444,0.008885008261426398
-0.010870085600536804,-0.005083427882541704,0.008697511361342225
-0.010639764277186702,-0.005105387497774841,0.008800148096307013
